STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,purchase,Purchases,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2022-Q3,,TOTAL,Total,-9.8,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2022-Q4,,TOTAL,Total,-10.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2023-Q1,,TOTAL,Total,-13.8,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2023-Q2,,TOTAL,Total,-12.9,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2023-Q3,,TOTAL,Total,-8.9,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2023-Q4,,TOTAL,Total,0.1,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2024-Q1,,TOTAL,Total,12.5,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2024-Q2,,TOTAL,Total,13.4,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2024-Q3,,TOTAL,Total,19.8,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2024-Q4,,TOTAL,Total,21.0,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2025-Q1,,TOTAL,Total,17.1,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2025-Q2,,TOTAL,Total,17.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2025-Q3,,TOTAL,Total,12.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NL,Netherlands,2025-Q4,,TOTAL,Total,9.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q1,,DW_EXST,Purchases of existing dwellings,-1.0,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q2,,DW_EXST,Purchases of existing dwellings,-3.4,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q3,,DW_EXST,Purchases of existing dwellings,2.9,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q4,,DW_EXST,Purchases of existing dwellings,2.4,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q1,,DW_EXST,Purchases of existing dwellings,8.6,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q2,,DW_EXST,Purchases of existing dwellings,5.6,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q3,,DW_EXST,Purchases of existing dwellings,4.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q4,,DW_EXST,Purchases of existing dwellings,1.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q1,,DW_EXST,Purchases of existing dwellings,2.2,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q2,,DW_EXST,Purchases of existing dwellings,-2.0,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q3,,DW_EXST,Purchases of existing dwellings,7.2,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q4,,DW_EXST,Purchases of existing dwellings,14.3,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q1,,DW_EXST,Purchases of existing dwellings,8.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q2,,DW_EXST,Purchases of existing dwellings,13.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q3,,DW_EXST,Purchases of existing dwellings,3.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q4,,DW_EXST,Purchases of existing dwellings,-8.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q1,,DW_EXST,Purchases of existing dwellings,-8.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q2,,DW_EXST,Purchases of existing dwellings,-10.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q3,,DW_EXST,Purchases of existing dwellings,-10.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q4,,DW_EXST,Purchases of existing dwellings,-9.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q1,,DW_EXST,Purchases of existing dwellings,-0.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q2,,DW_EXST,Purchases of existing dwellings,-3.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q3,,DW_EXST,Purchases of existing dwellings,-4.1,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q4,,DW_EXST,Purchases of existing dwellings,-4.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q1,,DW_EXST,Purchases of existing dwellings,-8.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q2,,DW_EXST,Purchases of existing dwellings,5.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q3,,DW_EXST,Purchases of existing dwellings,14.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q4,,DW_EXST,Purchases of existing dwellings,15.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q1,,DW_EXST,Purchases of existing dwellings,21.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q2,,DW_EXST,Purchases of existing dwellings,20.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q3,,DW_EXST,Purchases of existing dwellings,4.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q4,,DW_EXST,Purchases of existing dwellings,3.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q1,,DW_NEW,Purchases of newly built dwellings,13.8,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q2,,DW_NEW,Purchases of newly built dwellings,16.1,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q3,,DW_NEW,Purchases of newly built dwellings,28.3,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q4,,DW_NEW,Purchases of newly built dwellings,20.3,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q1,,DW_NEW,Purchases of newly built dwellings,14.6,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q2,,DW_NEW,Purchases of newly built dwellings,-5.4,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q3,,DW_NEW,Purchases of newly built dwellings,-8.2,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q4,,DW_NEW,Purchases of newly built dwellings,-9.9,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q1,,DW_NEW,Purchases of newly built dwellings,-13.3,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q2,,DW_NEW,Purchases of newly built dwellings,-19.2,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q3,,DW_NEW,Purchases of newly built dwellings,-5.0,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q4,,DW_NEW,Purchases of newly built dwellings,0.8,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q1,,DW_NEW,Purchases of newly built dwellings,12.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q2,,DW_NEW,Purchases of newly built dwellings,15.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q3,,DW_NEW,Purchases of newly built dwellings,8.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q4,,DW_NEW,Purchases of newly built dwellings,9.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q1,,DW_NEW,Purchases of newly built dwellings,-5.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q2,,DW_NEW,Purchases of newly built dwellings,-3.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q3,,DW_NEW,Purchases of newly built dwellings,-8.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q4,,DW_NEW,Purchases of newly built dwellings,-8.6,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q1,,DW_NEW,Purchases of newly built dwellings,12.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q2,,DW_NEW,Purchases of newly built dwellings,-0.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q3,,DW_NEW,Purchases of newly built dwellings,-13.1,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q4,,DW_NEW,Purchases of newly built dwellings,-11.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q1,,DW_NEW,Purchases of newly built dwellings,-30.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q2,,DW_NEW,Purchases of newly built dwellings,-4.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q3,,DW_NEW,Purchases of newly built dwellings,-10.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q4,,DW_NEW,Purchases of newly built dwellings,-23.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q1,,DW_NEW,Purchases of newly built dwellings,7.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q2,,DW_NEW,Purchases of newly built dwellings,-19.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q3,,DW_NEW,Purchases of newly built dwellings,-4.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2025-Q4,,DW_NEW,Purchases of newly built dwellings,-16.6,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q1,,TOTAL,Total,1.3,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q2,,TOTAL,Total,0.0,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q3,,TOTAL,Total,6.2,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2018-Q4,,TOTAL,Total,5.5,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q1,,TOTAL,Total,9.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q2,,TOTAL,Total,3.4,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q3,,TOTAL,Total,2.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2019-Q4,,TOTAL,Total,-0.6,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q1,,TOTAL,Total,-0.7,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q2,,TOTAL,Total,-5.1,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q3,,TOTAL,Total,5.5,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2020-Q4,,TOTAL,Total,11.9,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q1,,TOTAL,Total,8.9,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q2,,TOTAL,Total,13.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q3,,TOTAL,Total,4.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2021-Q4,,TOTAL,Total,-5.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q1,,TOTAL,Total,-7.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q2,,TOTAL,Total,-9.1,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q3,,TOTAL,Total,-10.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2022-Q4,,TOTAL,Total,-9.5,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q1,,TOTAL,Total,1.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q2,,TOTAL,Total,-2.6,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q3,,TOTAL,Total,-5.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2023-Q4,,TOTAL,Total,-5.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q1,,TOTAL,Total,-12.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q2,,TOTAL,Total,4.0,,p,provisional,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,RCH_A,Annual rate of change,NO,Norway,2024-Q3,,TOTAL,Total,11.8,,p,provisional,,
