STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2018-Q2,,117.09,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2018-Q3,,119.05,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2018-Q4,,119.19,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2019-Q1,,120.32,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2019-Q2,,121.26,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2019-Q3,,124.43,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2019-Q4,,124.49,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2020-Q1,,124.38,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2020-Q2,,126.27,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2020-Q3,,129.39,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2020-Q4,,131.28,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2021-Q1,,132.55,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2021-Q2,,135.57,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2021-Q3,,138.80,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2021-Q4,,139.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2022-Q1,,141.12,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2022-Q2,,143.09,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2022-Q3,,146.87,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2022-Q4,,145.40,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2023-Q1,,146.72,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2023-Q2,,146.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2023-Q3,,147.84,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2023-Q4,,149.38,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2024-Q1,,149.82,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2024-Q2,,149.77,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2024-Q3,,152.60,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2024-Q4,,153.07,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2025-Q1,,155.22,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2025-Q2,,155.43,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2025-Q3,,158.59,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BE,Belgium,2025-Q4,,159.00,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2005-Q1,,72.66,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2005-Q2,,75.77,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2005-Q3,,77.96,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2005-Q4,,79.84,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2006-Q1,,83.62,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2006-Q2,,84.99,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2006-Q3,,88.87,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2006-Q4,,93.77,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2007-Q1,,102.51,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2007-Q2,,108.00,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2007-Q3,,116.08,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2007-Q4,,126.25,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2008-Q1,,134.87,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2008-Q2,,142.79,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2008-Q3,,147.14,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2008-Q4,,141.04,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2009-Q1,,123.54,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2009-Q2,,111.53,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2009-Q3,,105.98,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2009-Q4,,103.93,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2010-Q1,,101.54,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2010-Q2,,100.76,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2010-Q3,,99.58,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2010-Q4,,98.13,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2011-Q1,,95.83,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2011-Q2,,94.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2011-Q3,,93.51,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2011-Q4,,92.09,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2012-Q1,,91.71,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2012-Q2,,91.86,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2012-Q3,,91.41,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2012-Q4,,90.78,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2013-Q1,,89.92,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2013-Q2,,89.87,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2013-Q3,,89.74,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2013-Q4,,89.68,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2014-Q1,,89.88,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2014-Q2,,90.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2014-Q3,,90.12,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2014-Q4,,90.72,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2015-Q1,,92.04,,b,break in time series,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2015-Q2,,92.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2015-Q3,,90.95,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2015-Q4,,94.00,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2016-Q1,,95.52,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2016-Q2,,99.08,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2016-Q3,,99.44,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2016-Q4,,102.23,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2017-Q1,,103.88,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2017-Q2,,108.19,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2017-Q3,,110.26,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2017-Q4,,112.45,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2018-Q1,,113.92,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2018-Q2,,116.48,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2018-Q3,,116.66,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2018-Q4,,118.35,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2019-Q1,,119.61,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2019-Q2,,120.87,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2019-Q3,,123.04,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2019-Q4,,124.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2020-Q1,,127.10,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2020-Q2,,125.92,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2020-Q3,,130.69,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2020-Q4,,133.16,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2021-Q1,,137.22,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2021-Q2,,138.73,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2021-Q3,,142.24,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2021-Q4,,146.41,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2022-Q1,,155.46,,b,break in time series,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2022-Q2,,160.96,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2022-Q3,,167.01,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2022-Q4,,169.23,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2023-Q1,,174.59,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2023-Q2,,179.37,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2023-Q3,,182.01,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2023-Q4,,185.80,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2024-Q1,,199.15,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_EXST,Purchases of existing dwellings,I10_Q,"Quarterly index, 2010=100",BG,Bulgaria,2024-Q2,,205.93,,,,,
